TimeUS,GPS_Lat,GPS_Lng,GPS_Alt,EKF_Lat,EKF_Lng,EKF_Alt,Guided_Lat,Guided_Lng,Guided_Alt
564345629,36.0757758,136.2132957,0.54,,,,,,
564365779,36.0757758,136.2132957,0.54,,,,,,
564368491,,,,36.0757758,136.2132957,0.5399999618530273,,,
564385630,36.0757758,136.2132957,0.55,,,,,,
564405610,36.0757758,136.2132957,0.56,,,,,,
564425879,36.0757758,136.2132957,0.57,,,,,,
564445679,36.0757758,136.2132957,0.57,,,,,,
564465846,36.0757758,136.2132957,0.58,,,,,,
564468504,,,,36.0757757,136.2132957,0.5799999833106995,,,
564485581,36.0757758,136.2132957,0.59,,,,,,
564505635,36.0757758,136.2132957,0.6,,,,,,
564525868,36.0757758,136.2132957,0.61,,,,,,
564545617,36.0757758,136.2132957,0.62,,,,,,
564565965,36.0757758,136.2132957,0.63,,,,,,
564568655,,,,36.0757756,136.2132957,0.6299999952316284,,,
564585635,36.0757757,136.2132956,0.64,,,,,,
564605620,36.0757757,136.2132956,0.65,,,,,,
564625979,36.0757757,136.2132956,0.66,,,,,,
564645633,36.0757757,136.2132956,0.67,,,,,,
564665770,36.0757756,136.2132956,0.67,,,,,,
564668728,,,,36.0757755,136.2132956,0.6800000071525574,,,
564685561,36.0757756,136.2132956,0.68,,,,,,
564705631,36.0757756,136.2132956,0.69,,,,,,
564725805,36.0757756,136.2132956,0.7,,,,,,
564745574,36.0757755,136.2132954,0.71,,,,,,
564765814,36.0757755,136.2132954,0.71,,,,,,
564768648,,,,36.0757754,136.2132955,0.7099999785423279,,,
564785644,36.0757755,136.2132954,0.72,,,,,,
564805689,36.0757755,136.2132954,0.72,,,,,,
564825883,36.0757754,136.2132954,0.73,,,,,,
564845636,36.0757754,136.2132954,0.73,,,,,,
564865771,36.0757754,136.2132954,0.74,,,,,,
564868631,,,,36.0757753,136.2132954,0.7400000095367432,,,
564885594,36.0757754,136.2132954,0.74,,,,,,
564905618,36.0757752,136.2132954,0.75,,,,,,
564925905,36.0757752,136.2132954,0.75,,,,,,
564945623,36.0757752,136.2132953,0.75,,,,,,
564965857,36.0757752,136.2132953,0.75,,,,,,
564968459,,,,36.0757751,136.2132953,0.7599999904632568,,,
564985644,36.0757752,136.2132953,0.75,,,,,,
565005625,36.0757752,136.2132953,0.76,,,,,,
565025812,36.0757752,136.2132952,0.76,,,,,,
565045635,36.0757751,136.2132952,0.76,,,,,,
565065809,36.0757751,136.2132952,0.76,,,,,,
565068648,,,,36.075775,136.2132952,0.7599999904632568,,,
565085636,36.0757751,136.2132952,0.76,,,,,,
565105563,36.0757751,136.2132951,0.75,,,,,,
565125825,36.075775,136.2132951,0.75,,,,,,
565145628,36.075775,136.2132951,0.75,,,,,,
565165978,36.075775,136.2132951,0.75,,,,,,
565168636,,,,36.0757749,136.213295,0.75,,,
565185626,36.075775,136.2132951,0.75,,,,,,
565205637,36.075775,136.2132949,0.74,,,,,,
565225953,36.0757749,136.2132949,0.74,,,,,,
565245625,36.0757749,136.2132949,0.74,,,,,,
565265856,36.0757749,136.2132949,0.74,,,,,,
565268430,,,,36.0757748,136.2132949,0.7400000095367432,,,
565285627,36.0757749,136.2132949,0.73,,,,,,
565305652,36.0757749,136.2132949,0.73,,,,,,
565325781,36.0757749,136.2132949,0.72,,,,,,
565345636,36.0757749,136.2132949,0.72,,,,,,
565365901,36.0757748,136.2132949,0.72,,,,,,
565368719,,,,36.0757747,136.2132948,0.7199999690055847,,,
565385570,36.0757748,136.2132949,0.71,,,,,,
565405621,36.0757748,136.2132949,0.71,,,,,,
565425829,36.0757748,136.2132949,0.71,,,,,,
565445621,36.0757748,136.2132949,0.7,,,,,,
565465794,36.0757748,136.2132949,0.7,,,,,,
565468605,,,,36.0757747,136.2132948,0.699999988079071,,,
565485616,36.0757748,136.2132949,0.69,,,,,,
565505643,36.0757748,136.2132949,0.69,,,,,,
565526035,36.0757748,136.2132949,0.69,,,,,,
565545586,36.0757748,136.2132949,0.68,,,,,,
565565814,36.0757746,136.2132949,0.68,,,,,,
565568533,,,,36.0757746,136.2132948,0.6699999570846558,,,
565585586,36.0757746,136.2132949,0.68,,,,,,
565605556,36.0757746,136.2132949,0.67,,,,,,
565625783,36.0757746,136.2132949,0.67,,,,,,
565645628,36.0757746,136.2132949,0.67,,,,,,
565665845,36.0757746,136.2132949,0.66,,,,,,
565668644,,,,36.0757746,136.213295,0.6599999666213989,,,
565685634,36.0757746,136.2132949,0.66,,,,,,
565705634,36.0757746,136.2132951,0.66,,,,,,
565725870,36.0757746,136.2132951,0.66,,,,,,
565745552,36.0757746,136.2132951,0.65,,,,,,
565765953,36.0757746,136.2132952,0.65,,,,,,
565768447,,,,36.0757746,136.213295,0.6399999856948853,,,
565785620,36.0757746,136.2132952,0.65,,,,,,
565805635,36.0757746,136.2132953,0.65,,,,,,
565825961,36.0757746,136.2132953,0.64,,,,,,
565845674,36.0757746,136.2132954,0.64,,,,,,
565865799,36.0757746,136.2132954,0.64,,,,,,
565868680,,,,36.0757747,136.2132952,0.6299999952316284,,,
565885638,36.0757746,136.2132954,0.64,,,,,,
565905637,36.0757748,136.2132954,0.64,,,,,,
565925815,36.0757748,136.2132956,0.64,,,,,,
565945637,36.0757748,136.2132956,0.64,,,,,,
565965771,36.0757748,136.2132956,0.64,,,,,,
565968490,,,,36.0757747,136.2132954,0.6299999952316284,,,
565985618,36.0757748,136.2132957,0.64,,,,,,
566005599,36.0757748,136.2132957,0.64,,,,,,
566025801,36.0757748,136.2132957,0.64,,,,,,
566045627,36.0757748,136.2132958,0.64,,,,,,
566065990,36.0757748,136.2132958,0.64,,,,,,
566068479,,,,36.0757747,136.2132955,0.6399999856948853,,,
566085634,36.0757748,136.2132958,0.64,,,,,,
566105622,36.0757748,136.2132958,0.65,,,,,,
566125978,36.0757748,136.2132958,0.65,,,,,,
566145618,36.0757748,136.2132958,0.65,,,,,,
566165809,36.0757748,136.2132957,0.65,,,,,,
566168461,,,,36.0757747,136.2132955,0.6499999761581421,,,
566185615,36.0757748,136.2132957,0.65,,,,,,
566205620,36.0757748,136.2132957,0.66,,,,,,
566225835,36.0757748,136.2132957,0.66,,,,,,
566245667,36.0757748,136.2132956,0.66,,,,,,
566265850,36.0757748,136.2132956,0.66,,,,,,
566268512,,,,36.0757747,136.2132953,0.6499999761581421,,,
566285605,36.0757748,136.2132954,0.67,,,,,,
566305621,36.0757748,136.2132954,0.67,,,,,,
566325777,36.0757748,136.2132954,0.67,,,,,,
566345644,36.0757748,136.2132954,0.67,,,,,,
566365977,36.0757748,136.2132953,0.67,,,,,,
566368444,,,,36.0757748,136.2132952,0.6699999570846558,,,
566385623,36.0757748,136.2132953,0.68,,,,,,
566405617,36.0757748,136.2132952,0.68,,,,,,
566425971,36.0757748,136.2132951,0.68,,,,,,
566445647,36.0757748,136.2132951,0.69,,,,,,
566465772,36.0757748,136.2132949,0.69,,,,,,
566468675,,,,36.0757748,136.2132949,0.6800000071525574,,,
566485589,36.0757748,136.2132949,0.69,,,,,,
566505609,36.0757748,136.2132949,0.69,,,,,,
566525859,36.0757748,136.2132948,0.7,,,,,,
566545627,36.0757748,136.2132948,0.7,,,,,,
566565761,36.0757748,136.2132947,0.7,,,,,,
566568628,,,,36.0757748,136.2132945,0.699999988079071,,,
566585547,36.0757748,136.2132946,0.7,,,,,,
566605636,36.0757748,136.2132946,0.71,,,,,,
566625894,36.0757748,136.2132945,0.71,,,,,,
566645655,36.0757748,136.2132944,0.71,,,,,,
566665912,36.0757749,136.2132944,0.71,,,,,,
566668560,,,,36.0757749,136.2132941,0.7099999785423279,,,
566685559,36.0757749,136.2132943,0.72,,,,,,
566705643,36.0757749,136.2132942,0.72,,,,,,
566725909,36.0757749,136.2132942,0.72,,,,,,
566745639,36.0757749,136.2132941,0.72,,,,,,
566765814,36.075775,136.213294,0.72,,,,,,
566768512,,,,36.075775,136.2132938,0.7199999690055847,,,
566785697,36.075775,136.213294,0.73,,,,,,
566805648,36.075775,136.2132939,0.73,,,,,,
566825776,36.0757751,136.2132938,0.73,,,,,,
566845592,36.0757751,136.2132938,0.73,,,,,,
566865867,36.0757751,136.2132937,0.73,,,,,,
566868622,,,,36.0757753,136.2132934,0.7299999594688416,,,
566885612,36.0757752,136.2132937,0.73,,,,,,
566905619,36.0757752,136.2132935,0.73,,,,,,
566925800,36.0757752,136.2132935,0.73,,,,,,
566945617,36.0757752,136.2132935,0.73,,,,,,
566965957,36.0757754,136.2132934,0.73,,,,,,
566968607,,,,36.0757756,136.213293,0.7299999594688416,,,
566985575,36.0757755,136.2132934,0.74,,,,,,
567005630,36.0757755,136.2132933,0.74,,,,,,
567045612,36.0757757,136.2132932,0.74,,,,,,
567065814,36.0757757,136.2132932,0.74,,,,,,
567068642,,,,36.075776,136.2132927,0.7299999594688416,,,
567085669,36.0757758,136.213293,0.74,,,,,,
567105634,36.0757758,136.213293,0.74,,,,,,
567125800,36.075776,136.213293,0.74,,,,,,
567145654,36.0757761,136.213293,0.74,,,,,,
567166000,36.0757761,136.213293,0.74,,,,,,
567168682,,,,36.0757764,136.2132925,0.7400000095367432,,,
567185618,36.0757762,136.2132929,0.74,,,,,,
567205634,36.0757763,136.2132929,0.74,,,,,,
567225917,36.0757764,136.2132929,0.74,,,,,,
567245620,36.0757765,136.2132928,0.74,,,,,,
567265848,36.0757765,136.2132928,0.74,,,,,,
567268622,,,,36.0757769,136.2132923,0.7400000095367432,,,
567285627,36.0757766,136.2132928,0.74,,,,,,
567305586,36.0757767,136.2132928,0.74,,,,,,
567325898,36.0757768,136.2132928,0.74,,,,,,
567345636,36.0757768,136.2132927,0.74,,,,,,
567365782,36.0757769,136.2132927,0.74,,,,,,
567368704,,,,36.0757773,136.2132922,0.7299999594688416,,,
567385628,36.075777,136.2132927,0.74,,,,,,
567405643,36.075777,136.2132927,0.74,,,,,,
567425872,36.0757771,136.2132927,0.74,,,,,,
567445619,36.0757771,136.2132927,0.74,,,,,,
567465928,36.0757772,136.2132927,0.73,,,,,,
567468530,,,,36.0757776,136.2132922,0.7299999594688416,,,
567505668,36.0757773,136.2132928,0.73,,,,,,
567525871,36.0757773,136.2132928,0.73,,,,,,
567545576,36.0757774,136.2132928,0.73,,,,,,
567565759,36.0757774,136.2132928,0.73,,,,,,
567568645,,,,36.0757779,136.2132923,0.7199999690055847,,,
567585554,36.0757774,136.2132928,0.73,,,,,,
567605575,36.0757775,136.2132929,0.73,,,,,,
567645626,36.0757775,136.2132929,0.72,,,,,,
567665983,36.0757775,136.213293,0.72,,,,,,
567668465,,,,36.075778,136.2132925,0.7099999785423279,,,
567685631,36.0757775,136.213293,0.72,,,,,,
567725866,36.0757776,136.213293,0.72,,,,,,
567765854,36.0757776,136.213293,0.72,,,,,,
567768421,,,,36.0757781,136.2132926,0.7099999785423279,,,
567785556,36.0757776,136.2132932,0.72,,,,,,
567805613,36.0757776,136.2132932,0.71,,,,,,
567825874,36.0757776,136.2132933,0.71,,,,,,
567845644,36.0757776,136.2132933,0.71,,,,,,
567865906,36.0757776,136.2132933,0.71,,,,,,
567868493,,,,36.0757781,136.2132928,0.699999988079071,,,
567885674,36.0757776,136.2132934,0.71,,,,,,
567905610,36.0757776,136.2132934,0.71,,,,,,
567925816,36.0757776,136.2132934,0.71,,,,,,
567945629,36.0757776,136.2132935,0.71,,,,,,
567965967,36.0757776,136.2132935,0.71,,,,,,
567968416,,,,36.0757781,136.213293,0.699999988079071,,,
567985626,36.0757775,136.2132935,0.71,,,,,,
568005616,36.0757775,136.2132935,0.71,,,,,,
568025840,36.0757775,136.2132935,0.71,,,,,,
568045670,36.0757775,136.2132935,0.71,,,,,,
568065886,36.0757775,136.2132935,0.71,,,,,,
568068485,,,,36.075778,136.2132932,0.699999988079071,,,
568085569,36.0757775,136.2132937,0.71,,,,,,
568105551,36.0757774,136.2132937,0.71,,,,,,
568125774,36.0757774,136.2132937,0.71,,,,,,
568145608,36.0757774,136.2132937,0.71,,,,,,
568165924,36.0757774,136.2132937,0.71,,,,,,
568168646,,,,36.0757779,136.2132934,0.699999988079071,,,
568185626,36.0757773,136.2132937,0.71,,,,,,
568205629,36.0757773,136.2132937,0.71,,,,,,
568225965,36.0757773,136.2132938,0.71,,,,,,
568245636,36.0757773,136.2132938,0.71,,,,,,
568265839,36.0757772,136.2132938,0.71,,,,,,
568268714,,,,36.0757777,136.2132935,0.699999988079071,,,
568285625,36.0757772,136.2132938,0.71,,,,,,
568305640,36.0757772,136.2132938,0.71,,,,,,
568325843,36.0757772,136.2132938,0.71,,,,,,
568345619,36.0757771,136.2132938,0.71,,,,,,
568365776,36.0757771,136.2132938,0.71,,,,,,
568368654,,,,36.0757775,136.2132937,0.699999988079071,,,
568385623,36.0757771,136.2132938,0.71,,,,,,
568405612,36.0757771,136.2132938,0.71,,,,,,
568425882,36.075777,136.2132938,0.71,,,,,,
568445618,36.075777,136.2132938,0.71,,,,,,
568465947,36.075777,136.2132938,0.71,,,,,,
568468602,,,,36.0757774,136.2132937,0.699999988079071,,,
568485571,36.075777,136.2132938,0.71,,,,,,
568505637,36.0757769,136.2132938,0.71,,,,,,
568525966,36.0757769,136.2132938,0.71,,,,,,
568545624,36.0757769,136.2132938,0.71,,,,,,
568565797,36.0757769,136.2132938,0.71,,,,,,
568568638,,,,36.0757772,136.2132937,0.699999988079071,,,
568585664,36.0757769,136.2132938,0.71,,,,,,
568605668,36.0757768,136.2132938,0.71,,,,,,
568625800,36.0757768,136.2132938,0.71,,,,,,
568645622,36.0757768,136.2132938,0.71,,,,,,
568665820,36.0757768,136.2132938,0.71,,,,,,
568668615,,,,36.075777,136.2132937,0.699999988079071,,,
568685629,36.0757768,136.2132937,0.71,,,,,,
568705654,36.0757768,136.2132937,0.71,,,,,,
568725780,36.0757768,136.2132937,0.71,,,,,,
568745640,36.0757767,136.2132937,0.71,,,,,,
568765986,36.0757767,136.2132937,0.71,,,,,,
568768656,,,,36.0757769,136.2132937,0.699999988079071,,,
568785632,36.0757767,136.2132937,0.71,,,,,,
568805561,36.0757767,136.2132937,0.71,,,,,,
568825937,36.0757767,136.2132937,0.71,,,,,,
568845620,36.0757767,136.2132937,0.71,,,,,,
568865809,36.0757767,136.2132937,0.71,,,,,,
568868692,,,,36.0757768,136.2132937,0.699999988079071,,,
568885596,36.0757767,136.2132937,0.71,,,,,,
568905621,36.0757767,136.2132937,0.71,,,,,,
568925818,36.0757767,136.2132937,0.71,,,,,,
568945641,36.0757766,136.2132937,0.71,,,,,,
568965840,36.0757766,136.2132937,0.71,,,,,,
568968489,,,,36.0757766,136.2132937,0.699999988079071,,,
568985637,36.0757766,136.2132937,0.71,,,,,,
569005634,36.0757766,136.2132937,0.71,,,,,,
569025806,36.0757766,136.2132937,0.71,,,,,,
569045623,36.0757766,136.2132937,0.71,,,,,,
569065953,36.0757766,136.2132935,0.71,,,,,,
569068642,,,,36.0757766,136.2132937,0.699999988079071,,,
569085560,36.0757766,136.2132935,0.71,,,,,,
569105618,36.0757766,136.2132935,0.71,,,,,,
569125994,36.0757766,136.2132935,0.71,,,,,,
569145645,36.0757766,136.2132935,0.71,,,,,,
569165801,36.0757766,136.2132935,0.71,,,,,,
569168676,,,,36.0757765,136.2132937,0.699999988079071,,,
569185629,36.0757765,136.2132935,0.71,,,,,,
569205609,36.0757765,136.2132935,0.71,,,,,,
569225833,36.0757765,136.2132935,0.71,,,,,,
569245585,36.0757765,136.2132935,0.71,,,,,,
569265864,36.0757765,136.2132935,0.71,,,,,,
569268447,,,,36.0757764,136.2132937,0.699999988079071,,,
569285619,36.0757765,136.2132935,0.71,,,,,,
569305693,36.0757765,136.2132935,0.72,,,,,,
569325841,36.0757765,136.2132935,0.72,,,,,,
569345641,36.0757765,136.2132935,0.72,,,,,,
569365930,36.0757765,136.2132935,0.72,,,,,,
569368643,,,,36.0757764,136.2132936,0.699999988079071,,,
569385632,36.0757765,136.2132935,0.72,,,,,,
569405622,36.0757765,136.2132935,0.72,,,,,,
569425937,36.0757765,136.2132935,0.72,,,,,,
569445622,36.0757765,136.2132935,0.72,,,,,,
569465764,36.0757764,136.2132935,0.72,,,,,,
569468659,,,,36.0757764,136.2132936,0.7099999785423279,,,
569485646,36.0757764,136.2132935,0.72,,,,,,
569505575,36.0757764,136.2132935,0.72,,,,,,
569525868,36.0757764,136.2132935,0.72,,,,,,
569545619,36.0757764,136.2132935,0.72,,,,,,
569565829,36.0757764,136.2132935,0.72,,,,,,
569568744,,,,36.0757763,136.2132936,0.7099999785423279,,,
569585621,36.0757764,136.2132934,0.72,,,,,,
569605610,36.0757764,136.2132934,0.72,,,,,,
569625784,36.0757764,136.2132934,0.72,,,,,,
569645625,36.0757764,136.2132934,0.72,,,,,,
569665868,36.0757764,136.2132934,0.72,,,,,,
569668653,,,,36.0757763,136.2132936,0.7099999785423279,,,
569685652,36.0757764,136.2132934,0.72,,,,,,
569705564,36.0757764,136.2132934,0.72,,,,,,
569725909,36.0757764,136.2132933,0.72,,,,,,
569745618,36.0757764,136.2132933,0.73,,,,,,
569765801,36.0757764,136.2132933,0.73,,,,,,
569768648,,,,36.0757763,136.2132936,0.7099999785423279,,,
569785634,36.0757764,136.2132933,0.73,,,,,,
569805635,36.0757764,136.2132933,0.73,,,,,,
569825780,36.0757764,136.2132933,0.73,,,,,,
569845637,36.0757764,136.2132933,0.73,,,,,,
569866012,36.0757764,136.2132933,0.73,,,,,,
569868497,,,,36.0757763,136.2132935,0.7199999690055847,,,
569885626,36.0757764,136.2132932,0.73,,,,,,
569905633,36.0757764,136.2132932,0.73,,,,,,
569925972,36.0757764,136.2132932,0.73,,,,,,
569945559,36.0757764,136.2132932,0.73,,,,,,
569965821,36.0757764,136.2132932,0.73,,,,,,
569968474,,,,36.0757764,136.2132935,0.7199999690055847,,,
569985625,36.0757764,136.2132932,0.73,,,,,,
570005635,36.0757764,136.2132932,0.73,,,,,,
570025881,36.0757765,136.2132932,0.73,,,,,,
570045666,36.0757765,136.2132932,0.73,,,,,,
570065787,36.0757765,136.2132932,0.73,,,,,,
570068639,,,,36.0757764,136.2132935,0.7199999690055847,,,
570085642,36.0757765,136.2132932,0.73,,,,,,
570105617,36.0757765,136.2132932,0.73,,,,,,
570125834,36.0757765,136.2132932,0.74,,,,,,
570145636,36.0757765,136.2132932,0.74,,,,,,
570165931,36.0757765,136.2132932,0.74,,,,,,
570168494,,,,36.0757764,136.2132935,0.7199999690055847,,,
570185637,36.0757765,136.2132932,0.74,,,,,,
570205654,36.0757765,136.2132932,0.74,,,,,,
570225998,36.0757765,136.2132932,0.74,,,,,,
570245617,36.0757765,136.2132932,0.74,,,,,,
570265783,36.0757765,136.2132932,0.74,,,,,,
570268413,,,,36.0757765,136.2132935,0.7299999594688416,,,
570285552,36.0757765,136.2132932,0.74,,,,,,
570305623,36.0757766,136.2132932,0.74,,,,,,
570325774,36.0757766,136.2132932,0.74,,,,,,
570345625,36.0757766,136.2132932,0.74,,,,,,
570365779,36.0757766,136.2132932,0.74,,,,,,
570368467,,,,36.0757765,136.2132934,0.7299999594688416,,,
570385641,36.0757766,136.2132932,0.74,,,,,,
570405651,36.0757766,136.2132932,0.74,,,,,,
570425794,36.0757766,136.2132932,0.74,,,,,,
570445616,36.0757766,136.2132933,0.74,,,,,,
570465924,36.0757767,136.2132933,0.74,,,,,,
570468464,,,,36.0757765,136.2132935,0.7299999594688416,,,
570485623,36.0757767,136.2132933,0.74,,,,,,
570505581,36.0757767,136.2132933,0.74,,,,,,
570525961,36.0757767,136.2132933,0.74,,,,,,
570545613,36.0757767,136.2132933,0.74,,,,,,
570565907,36.0757767,136.2132933,0.74,,,,,,
570568454,,,,36.0757766,136.2132935,0.7299999594688416,,,
570585669,36.0757767,136.2132933,0.74,,,,,,
570605624,36.0757767,136.2132934,0.74,,,,,,
570626034,36.0757767,136.2132934,0.74,,,,,,
570645636,36.0757767,136.2132934,0.74,,,,,,
570665535,36.0757767,136.2132934,0.74,,,,,,
570668601,,,,36.0757767,136.2132936,0.7199999690055847,,,
570685616,36.0757767,136.2132934,0.74,,,,,,
570705611,36.0757767,136.2132934,0.74,,,,,,
570726132,36.0757768,136.2132934,0.74,,,,,,
570745630,36.0757768,136.2132935,0.74,,,,,,
570765578,36.0757768,136.2132935,0.74,,,,,,
570768646,,,,36.0757767,136.2132937,0.7199999690055847,,,
570785637,36.0757768,136.2132935,0.74,,,,,,
570805558,36.0757768,136.2132935,0.74,,,,,,
570825769,36.0757768,136.2132935,0.74,,,,,,
570845627,36.0757768,136.2132935,0.74,,,,,,
570865777,36.0757768,136.2132935,0.74,,,,,,
570868514,,,,36.0757768,136.2132938,0.7199999690055847,,,
570885577,36.0757768,136.2132935,0.74,,,,,,
570905659,36.0757768,136.2132935,0.74,,,,,,
570925872,36.0757768,136.2132935,0.74,,,,,,
570945642,36.0757768,136.2132935,0.74,,,,,,
570965880,36.0757768,136.2132937,0.74,,,,,,
570968661,,,,36.0757768,136.2132939,0.7199999690055847,,,
570985619,36.0757768,136.2132937,0.73,,,,,,
571005601,36.0757768,136.2132937,0.73,,,,,,
571025928,36.0757768,136.2132937,0.73,,,,,,
571045554,36.0757768,136.2132937,0.73,,,,,,
571065922,36.0757768,136.2132938,0.73,,,,,,
571068503,,,,36.0757768,136.213294,0.7099999785423279,,,
571085548,36.0757768,136.2132938,0.73,,,,,,
571105657,36.0757768,136.2132938,0.73,,,,,,
571125895,36.0757768,136.2132938,0.73,,,,,,
571145625,36.0757768,136.2132938,0.73,,,,,,
571165856,36.0757768,136.2132938,0.73,,,,,,
571168553,,,,36.0757768,136.2132941,0.7099999785423279,,,
571185644,36.0757768,136.2132939,0.73,,,,,,
571205628,36.0757768,136.2132939,0.73,,,,,,
571225798,36.0757768,136.2132939,0.73,,,,,,
571245631,36.0757767,136.2132939,0.73,,,,,,
571265822,36.0757767,136.2132939,0.73,,,,,,
571268676,,,,36.0757767,136.2132942,0.7099999785423279,,,
571285660,36.0757767,136.213294,0.73,,,,,,
571305633,36.0757767,136.213294,0.73,,,,,,
571325964,36.0757767,136.213294,0.73,,,,,,
571345614,36.0757767,136.213294,0.73,,,,,,
571365933,36.0757767,136.213294,0.73,,,,,,
571368636,,,,36.0757768,136.2132943,0.7099999785423279,,,
571385638,36.0757767,136.213294,0.73,,,,,,
571405622,36.0757767,136.213294,0.73,,,,,,
571425765,36.0757767,136.2132941,0.73,,,,,,
571445633,36.0757766,136.2132941,0.73,,,,,,
571465873,36.0757766,136.2132941,0.73,,,,,,
571468511,,,,36.0757767,136.2132943,0.7099999785423279,,,
571485629,36.0757766,136.2132941,0.73,,,,,,
571525907,36.0757766,136.2132941,0.73,,,,,,
571545569,36.0757766,136.2132941,0.73,,,,,,
571565774,36.0757766,136.2132941,0.73,,,,,,
571568624,,,,36.0757766,136.2132944,0.7099999785423279,,,
571585620,36.0757765,136.2132942,0.73,,,,,,
571605649,36.0757765,136.2132942,0.73,,,,,,
571625820,36.0757765,136.2132942,0.73,,,,,,
571645648,36.0757765,136.2132942,0.73,,,,,,
571665830,36.0757765,136.2132942,0.73,,,,,,
571668759,,,,36.0757766,136.2132944,0.7099999785423279,,,
571685639,36.0757765,136.2132942,0.73,,,,,,
571705635,36.0757765,136.2132942,0.74,,,,,,
571725841,36.0757764,136.2132942,0.74,,,,,,
571745608,36.0757764,136.2132942,0.74,,,,,,
571765975,36.0757764,136.2132942,0.74,,,,,,
571768477,,,,36.0757765,136.2132944,0.7099999785423279,,,
571785626,36.0757764,136.2132942,0.74,,,,,,
571805632,36.0757764,136.2132942,0.74,,,,,,
571826029,36.0757764,136.2132942,0.74,,,,,,
571845652,36.0757764,136.2132942,0.74,,,,,,
571865842,36.0757764,136.2132942,0.74,,,,,,
571868672,,,,36.0757764,136.2132944,0.7199999690055847,,,
571885631,36.0757764,136.2132942,0.74,,,,,,
571905620,36.0757763,136.2132942,0.74,,,,,,
571925814,36.0757763,136.2132942,0.74,,,,,,
571945626,36.0757763,136.2132942,0.74,,,,,,
571965860,36.0757763,136.2132942,0.74,,,,,,
571968669,,,,36.0757764,136.2132943,0.7199999690055847,,,
571985558,36.0757763,136.2132942,0.74,,,,,,
572005630,36.0757763,136.2132941,0.74,,,,,,
572025880,36.0757763,136.2132941,0.74,,,,,,
572045610,36.0757763,136.2132941,0.74,,,,,,
572065940,36.0757763,136.2132941,0.74,,,,,,
572068435,,,,36.0757763,136.2132942,0.7199999690055847,,,
572085628,36.0757763,136.2132941,0.74,,,,,,
572105626,36.0757763,136.213294,0.74,,,,,,
572125866,36.0757763,136.213294,0.74,,,,,,
572145644,36.0757763,136.213294,0.74,,,,,,
572165771,36.0757763,136.213294,0.74,,,,,,
572168491,,,,36.0757763,136.213294,0.7199999690055847,,,
572185665,36.0757764,136.213294,0.74,,,,,,
572205651,36.0757764,136.2132939,0.74,,,,,,
572225854,36.0757764,136.2132939,0.74,,,,,,
572245642,36.0757764,136.2132939,0.74,,,,,,
572265808,36.0757764,136.2132939,0.74,,,,,,
572268641,,,,36.0757763,136.213294,0.7199999690055847,,,
572285623,36.0757764,136.2132939,0.74,,,,,,
572305602,36.0757764,136.2132938,0.74,,,,,,
572325785,36.0757764,136.2132938,0.74,,,,,,
572345604,36.0757764,136.2132938,0.74,,,,,,
572366009,36.0757764,136.2132938,0.74,,,,,,
572368485,,,,36.0757763,136.2132938,0.7199999690055847,,,
572385649,36.0757764,136.2132938,0.74,,,,,,
572405601,36.0757765,136.2132938,0.74,,,,,,
572445634,36.0757765,136.2132937,0.74,,,,,,
572465771,36.0757765,136.2132937,0.74,,,,,,
572468631,,,,36.0757763,136.2132937,0.7199999690055847,,,
572485671,36.0757765,136.2132937,0.74,,,,,,
572505562,36.0757765,136.2132937,0.74,,,,,,
572525779,36.0757765,136.2132937,0.74,,,,,,
572545667,36.0757765,136.2132937,0.74,,,,,,
572565983,36.0757765,136.2132935,0.74,,,,,,
572568642,,,,36.0757763,136.2132936,0.7199999690055847,,,
572585569,36.0757765,136.2132935,0.74,,,,,,
572605606,36.0757765,136.2132935,0.74,,,,,,
572625963,36.0757765,136.2132935,0.74,,,,,,
572645644,36.0757766,136.2132935,0.74,,,,,,
572665867,36.0757766,136.2132935,0.74,,,,,,
572668649,,,,36.0757764,136.2132935,0.7199999690055847,,,
572685619,36.0757766,136.2132935,0.74,,,,,,
572705563,36.0757766,136.2132935,0.74,,,,,,
572725864,36.0757766,136.2132935,0.74,,,,,,
572745632,36.0757766,136.2132935,0.74,,,,,,
572765869,36.0757766,136.2132935,0.74,,,,,,
572768514,,,,36.0757764,136.2132934,0.7199999690055847,,,
572785655,36.0757766,136.2132935,0.74,,,,,,
572805639,36.0757766,136.2132935,0.74,,,,,,
572825775,36.0757766,136.2132935,0.74,,,,,,
572845625,36.0757766,136.2132934,0.74,,,,,,
572865913,36.0757766,136.2132934,0.74,,,,,,
572868616,,,,36.0757765,136.2132933,0.7199999690055847,,,
572885628,36.0757766,136.2132934,0.74,,,,,,
572905652,36.0757766,136.2132934,0.74,,,,,,
572925975,36.0757766,136.2132934,0.74,,,,,,
572945632,36.0757766,136.2132934,0.74,,,,,,
572965785,36.0757766,136.2132934,0.74,,,,,,
572968618,,,,36.0757765,136.2132932,0.7199999690055847,,,
572985636,36.0757767,136.2132933,0.74,,,,,,
573005628,36.0757767,136.2132933,0.74,,,,,,
573025853,36.0757767,136.2132933,0.74,,,,,,
573045605,36.0757767,136.2132933,0.74,,,,,,
573065937,36.0757767,136.2132933,0.74,,,,,,
573068674,,,,36.0757766,136.2132931,0.7199999690055847,,,
573085692,36.0757767,136.2132933,0.74,,,,,,
573105662,36.0757767,136.2132933,0.74,,,,,,
573125941,36.0757767,136.2132933,0.74,,,,,,
